OldPNNumber|PNNumber|LoanType|LoanProductType|EffectivityDate|Status|MaturityDate|ActualClosedDate|LoanAmount|PawnedItem|PawnedItemType|AppraisalRate|RedemptionDate|UpdatedDate|CustomerNumber
|11EE811F62A9B15898F138F3AB1CB179|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3500|ONE PAIR YG CREOLLA EARRINGS|Jewelry|4200||"12/11/2023 1:50:29 PM"|19890691
|11EE811F64198ADA9ACA2C4D544FC59B|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||700|"ONE PC(S) YG NECKLACE W/ PUTOL"|Jewelry|700||"12/11/2023 1:50:38 PM"|4864121
|11EE811F65EAD0F2B21088A4C2640013|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||7200|"ONE PC(S) YG BRACELET"|Jewelry|7200||"12/11/2023 1:50:35 PM"|23639008
|11EE811F66FFF655953600090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2500|"ONE PC(S) YG PUFFED HEART PENDANT W/ W/ HOLE DESIGN"|Jewelry|5400||"12/11/2023 1:50:37 PM"|14035687
|11EE811F69F2741191B46C3C8C07A929|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4500|"ONE PC(S) YG WITH PENDANT AND TESTMARKED NECKLACE~ONE PC(S) YG WITH PENDANT AND TESTMARKED NECKLACE"|Jewelry|4700||"12/11/2023 1:54:11 PM"|
|11EE811F6DDBC05797006C4B90E93190|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||11600|"ONE PC(S) YG DAMASCUS BRACELET W/ DEF."|Jewelry|11600||"12/11/2023 1:51:35 PM"|
|11EE811F702E4EC6868E0C9D9288BB29|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5650|"ONE PC(S) YG PENDANT"|Jewelry|5650||"12/11/2023 1:51:47 PM"|14582950
|11EE811F72B9A55393E504D9F5381A4B|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG KEY TO HEART PENDANT"|Jewelry|3000||"12/11/2023 1:51:15 PM"|12959539
|11EE811F759EE937B7290492264EF2D8|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6300|ONE PAIR YG HOOP EARRINGS|Jewelry|6300||"12/11/2023 1:51:01 PM"|14270642
|11EE811F75C3E5DC9C2500090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||9600|"ONE PC(S) YG MEN'S RING W/ W/HORSHOE DESIGN"|Jewelry|9600||"12/11/2023 1:51:01 PM"|10892934
|11EE811F769DEA95952A6C3C8C07A69D|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||15600|"ONE PC(S) YG FIGARO NECKLACE W/ ANCHOR PENDANT"|Jewelry|15600||"12/11/2023 1:51:03 PM"|24382190
|11EE811F7709794F8FB900090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10650|"ONE PC(S) YG LADIES' RING W/ DEFORM"|Jewelry|10650||"12/11/2023 1:51:04 PM"|554661
|11EE811F77D03DF1B17D00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6600|ONE PAIR YG STUD EARRINGS|Jewelry|6600||"12/11/2023 1:51:14 PM"|9726967
|11EE811F78DC3791917788A4C2B60A8F|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4000|"ONE PC(S) YG BRACELET W/ (DEF)"|Jewelry|6050||"12/11/2023 1:51:07 PM"|
|11EE811F7B930243834204D9F53827D9|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||6300|"ONE PC(S) YG LADIES' RING"|Jewelry|6300||"12/11/2023 1:51:11 PM"|3232891
|11EE811F7C8E7B3FBFBB00090FAA0001|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||36300|"ONE PC(S) YG LINK NECKLACE"|Jewelry|36300||"12/11/2023 1:52:30 PM"|27218793
|11EE811F7DABF69B9B361831BF6FCE2C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6300|"ONE PC(S) YG CENTERPIECE W/ SOLO STONE NECKLACE"|Jewelry|6900||"12/11/2023 1:51:15 PM"|
|11EE811F7E70EA13932A00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||18600|"ONE PC(S) YG DOUBLE LINK NECKLACE"|Jewelry|16750||"12/11/2023 1:51:16 PM"|28738934
|11EE811F80D4270484671831BF6FCE2C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5600|ONE PAIR YG CREOLE EARRINGS|Jewelry|6000||"12/11/2023 1:51:42 PM"|
|11EE811F82F536A5A57688A4C2B62EA3|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1500|"ONE PC(S) YG ""750 DEFORMED"" BAND RING"|Jewelry|1500||"12/11/2023 1:52:00 PM"|
|11EE811F84CEFD75B53D00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4200|"ONE PC(S) YG RELIGIOUS PENDANT~ONE PC(S) YG NECKLACE"|Jewelry|3700||"12/11/2023 1:51:28 PM"|
|11EE811F8556060A8A4638F3AB1CA4DB|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5150|"ONE PC(S) YG LINK BRACELET W/ SINGLE CHAIN, DEFORMITIES AND PUTOL"|Jewelry|5150||"12/11/2023 1:51:28 PM"|31314081
|11EE811F8B5B325E9E721C697AA9AC15|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6000|ONE PAIR YG STUD EARRINGS|Jewelry|6000||"12/11/2023 1:52:04 PM"|25668895
|11EE811F8CE41DBFBF5D88AEDD000216|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||14400|"ONE PC(S) YG NECKLACE W/ W/ PENDANT"|Jewelry|14400||"12/11/2023 1:51:40 PM"|20080444
|11EE811F8D7B8FD191CF1C1B0DFE2D2D|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6000|"ONE PC(S) YG FOXTAIL NECKLACE W/ HEART PENDANT DEFORMED"|Jewelry|6150||"12/11/2023 1:51:41 PM"|2152211
|11EE811F8EBD48969688408D5CADA67A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6000|"ONE PC(S) YG BOX BRACELET W/ CHARMS 14K"|Jewelry|7150||"12/11/2023 1:51:43 PM"|
|11EE811F92ECEAA5A52A3497F6955E1D|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3300|"ONE PC(S) YG W/STONES LADIES' RING"|Jewelry|3600||"12/11/2023 1:51:50 PM"|
|11EE811F93AC2CB9B96C00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2200|"ONE PC(S) YG BOX BRACELET"|Jewelry|2800||"12/11/2023 1:53:22 PM"|
|11EE811F96255966A6996C4B90E93190|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||11100|"ONE PC(S) YG BRACELET W/ DES."|Jewelry|11100||"12/11/2023 1:52:36 PM"|
|11EE811F96A8845A9AC4408D5C399D36|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1500|"ONE PC(S) TCG CREOLLA EARRINGS"|Jewelry|1450||"12/11/2023 1:52:17 PM"|6001278
|11EE811F980F256CAC650C9D9288BB29|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4950|"ONE PC(S) YG STUD EARRINGS"|Jewelry|4950||"12/11/2023 1:53:21 PM"|14582950
|11EE811F9AF9E1919121083A88670D60|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG PENDANT~ONE PC(S) YG NECKLACE"|Jewelry|3100||"12/11/2023 1:52:56 PM"|344761
|11EE811F9C973894947800090FAA0001|Personal Loan|11|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3300|"ONE PC(S) YG LADIES' RING W/ STONES"|Jewelry|3300||"12/11/2023 1:52:07 PM"|19460587
|11EE811F9E114C75B58C1C697AA735F7|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2700|"ONE PC(S) YG PENDANT W/ HEART DESIGN~ONE PC(S) YG PENDANT W/ BUTTERFLY DESIGN"|Jewelry|2700||"12/11/2023 1:52:09 PM"|
|11EE811F9E661B88885B04D4C4230A87|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||12200|"ONE PC(S) YG ROPE NECKLACE"|Jewelry|12850||"12/11/2023 1:52:09 PM"|17552150
|11EE811FA6F8DB58981B6C4B90E931BE|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2000|"ONE PC(S) YG STUD EARRINGS"|Jewelry|2700||"12/11/2023 1:52:24 PM"|14353934
|11EE811FB15EBFF6B6FF704D7B683C4A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2000|"ONE PC(S) YG NECKLACE W/ HEART PENDANT"|Jewelry|2400||"12/11/2023 1:53:33 PM"|22877584
|11EE811FB202872CACC700090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2100|ONE PAIR YG DANGLING EARRINGS|Jewelry|2100||"12/11/2023 1:52:54 PM"|1213815
|11EE811FB29DA4C181E41C697A69A737|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG FOXTAIL NECKLACE"|Jewelry|21150||"12/11/2023 1:52:44 PM"|1133222
|11EE811FB562AEC181EE6C3C8C07A8B8|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2000|"ONE PC(S) YG LOCKED SLIGHTLY DEFF NECKLACE~ONE PAIR YG STUD EARRINGS"|Jewelry|3500||"12/11/2023 1:52:48 PM"|17352961
|11EE811FB984C137B701B06EBF60B76D|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10500|"ONE PC(S) YG LINK BRACELET"|Jewelry|10750||"12/11/2023 1:54:14 PM"|4061877
|11EE811FBB4A258B8B650C9D9276BEE5|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4700|"ONE PC(S) YG ROPE NECKLACE W/ (SULDA)"|Jewelry|4700||"12/11/2023 1:59:40 PM"|1958625
|11EE811FBDAD77EBABB70492264BA7C9|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2400|"ONE PC(S) YG NECKLACE"|Jewelry|2400||"12/11/2023 1:53:02 PM"|31160414
|11EE811FBFAFD9EAAA1900090FAA0001|Personal Loan|11|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||15200|"ONE PC(S) YG LADIES' RING"|Jewelry|15200||"12/11/2023 1:53:05 PM"|2607941
|11EE811FC077F23ABA3200090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||63000|"ONE PC(S) YG BANGLE"|Jewelry|67000||"12/11/2023 1:53:07 PM"|
|11EE811FC0A6C0EAAA0000090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG LINK BRACELET"|Jewelry|11600||"12/11/2023 1:53:07 PM"|19518034
|11EE811FC2337625A5B604D9F5381B50|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||8900|"ONE PC(S) YG BAND RING W/ TESTMARK"|Jewelry|8900||"12/11/2023 1:53:09 PM"|12137875
|11EE811FC2CB85DD9DC52C56DCBAFED3|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3300|ONE PAIR YG STUD EARRINGS W/ HEART DESIGN|Jewelry|3300||"12/11/2023 1:53:12 PM"|14988578
|11EE811FC565817ABAC11C697AA9AC15|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||18000|"ONE PC(S) YG DOUBLE LINK NECKLACE"|Jewelry|18000||"12/11/2023 1:53:32 PM"|25668895
|11EE811FC8268DC484CD00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2500|ONE PAIR YG HOOP EARRINGS|Jewelry|3300||"12/11/2023 1:53:20 PM"|5114440
|11EE811FC8A900CA8A4000090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5100|"ONE PC(S) YG CENTERPIECE NECKLACE"|Jewelry|5100||"12/11/2023 1:53:20 PM"|11095683
|11EE811FCBA2929B9BD200090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG ROPE NECKLACE"|Jewelry|6300||"12/11/2023 1:53:25 PM"|18931830
|11EE811FCCCA0426A64488A4C2B60619|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1800|"ONE PC(S) YG PENDANT W/ DRAGON DESIGN"|Jewelry|1800||"12/11/2023 1:54:01 PM"|530149
|11EE811FCEDCCF85850F00090FAA0001|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||20100|"ONE PC(S) YG LINK NECKLACE"|Jewelry|20100||"12/11/2023 1:53:31 PM"|16692636
|11EE811FCFCD9F77B7DF1831BF6FCE2C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4000|"ONE PC(S) YG LADIES' RING"|Jewelry|4300||"12/11/2023 1:53:32 PM"|
|11EE811FD1A2C9FCBC099C2DCDD8BE24|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||9300|"ONE PC(S) YG LINK NECKLACE"|Jewelry|9300||"12/11/2023 1:53:35 PM"|15306440
|11EE811FD20345F9B9850C9D9288BF37|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5200|"ONE PC(S) YG BAND RING W/ ENGRAVED ""JOE & MOKS"""|Jewelry|5150||"12/11/2023 1:53:36 PM"|
|11EE811FD4C1849696C404D4C423183B|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1700|"ONE PC(S) YG LADIES' RING W/ DEFORMITY"|Jewelry|2100||"12/11/2023 1:54:47 PM"|
|11EE811FD532EFF4B42F0A0027000012|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||86400|"ONE PC(S) WG NECKLACE"|Jewelry|86400||"12/11/2023 1:55:05 PM"|
|11EE811FD604821C9CC200090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6000|"ONE PC(S) YG NECKLACE W/ RELIGIOUS PENDANT"|Jewelry|6000||"12/11/2023 1:53:44 PM"|10365016
|11EE811FD63D678C8CA79C5C8E878C74|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6600|"ONE PC(S) YG NECKLACE"|Jewelry|5700||"12/11/2023 1:53:43 PM"|29823252
|11EE811FD76C48448488002B676F9EC1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||11800|"ONE PC(S) YG BANGLE W/ DEFORMED & DEFECTIVE"|Jewelry|11850||"12/11/2023 1:53:45 PM"|650120
|11EE811FD826D0F0B010F079595CC64C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3600|"ONE PC(S) YG NECKLACE W/ PENDANT"|Jewelry|3600||"12/11/2023 1:53:46 PM"|20944550
|11EE811FD903613FBFA100090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||7400|"ONE PC(S) YG ROPE NECKLACE"|Jewelry|6400||"12/11/2023 1:54:12 PM"|1421734
|11EE811FD90D0DB4B44D00090FAA0001|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1500|"ONE PC(S) YG ""PUTOL"" NECKLACE"|Jewelry|2400||"12/11/2023 1:53:48 PM"|13415964
|11EE811FDC9FFB2BAB3B0C9D9276BEEC|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||30900|"ONE PC(S) YG LINK BRACELET"|Jewelry|30900||"12/11/2023 1:54:42 PM"|1815114
|11EE811FDCD6231A9A630A0027000006|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4000|"ONE PC(S) YG SPIRAL LADIES' RING"|Jewelry|4000||"12/11/2023 1:53:54 PM"|12902505
|11EE811FDDEE6DB7B7AD9C2DCDD8BE24|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||7200|"ONE PC(S) YG BAND RING W/ DESIGN"|Jewelry|7200||"12/11/2023 1:54:43 PM"|15306440
|11EE811FDF1C1307875300090FAA0001|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1800|ONE PAIR YG DANGLING EARRINGS|Jewelry|1800||"12/11/2023 1:53:58 PM"|20467055
|11EE811FDFA0A28787E200090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3400|"TWO PC(S) YG FOXTAIL NECKLACE W/ W/CHANNEL PENDANT"|Jewelry|4200||"12/11/2023 1:54:53 PM"|10892934
|11EE811FE0F5F219993200090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||12200|ONE PAIR YG DANGLING EARRINGS|Jewelry|12250||"12/11/2023 1:54:01 PM"|25625727
|11EE811FE340B6C585F60492264BA7C9|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1800|"ONE PC(S) YG PENDANT"|Jewelry|1800||"12/11/2023 1:54:22 PM"|31160414
|11EE811FE407771090B7B42E990A69EF|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG BAND RING"|Jewelry|5400||"12/11/2023 1:54:49 PM"|10298378
|11EE811FE5D8584D8D981831BFBBB410|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2400|"ONE PC(S) YG NECKLACE"|Jewelry|2400||"12/11/2023 1:54:16 PM"|
|11EE811FE64C8B60A0CB00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3400|"ONE PC(S) YG CREOLE EARRINGS W/ (ONE PAIR OF EARINGS ARE MISSING)"|Jewelry|4450||"12/11/2023 1:57:11 PM"|5331701
|11EE811FE6B29A8E8EDA6C4B90F1E614|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1000|"ONE PC(S) YG LADIES' RING W/ STONES (SLIGHT DEFORMED)"|Jewelry|2950||"12/11/2023 1:54:11 PM"|8876275
|11EE811FE6B7A3D494E300090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG MEN'S RING W/ COLORED STONE"|Jewelry|16300||"12/11/2023 1:54:50 PM"|
|11EE811FE7A404E1A14404D4C4230A87|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||11200|"ONE PC(S) YG PENDANT NECKLACE"|Jewelry|11800||"12/11/2023 1:54:12 PM"|17552150
|11EE811FE7AA3043837004D9F564D738|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||21000|"ONE PC(S) YG MEN'S RING"|Jewelry|21300||"12/11/2023 1:54:12 PM"|20792027
|11EE811FE8DB983CBCD8704D7B683C4A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1200|ONE PAIR YG HOOP EARRINGS W/ DEFORMITIES & DEFECT|Jewelry|1200||"12/11/2023 1:54:21 PM"|22877584
|11EE811FE9F9CEC8880E00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1000|"ONE PC(S) YG NECKLACE W/ PUTOL~ONE PC(S) YG PENDANT"|Jewelry|1000||"12/11/2023 1:54:17 PM"|1037791
|11EE811FEA96BEABABFEB06EBF60B76D|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||12200|ONE PAIR YG FISH HOOK EARRINGS|Jewelry|12550||"12/11/2023 1:55:15 PM"|4061877
|11EE811FEBFC6EBFBFAE00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1400|ONE PAIR YG DANGLING HEART EARRINGS|Jewelry|1450||"12/11/2023 1:54:30 PM"|
|11EE811FEC21DA79B91AB42E99417B1C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||14100|"ONE PC(S) YG MEN'S RING W/ CRACK AND DEFORMED"|Jewelry|14100||"12/11/2023 1:54:20 PM"|3098167
|11EE811FEC5F860787C60C9D92C7952C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2700|ONE PAIR YG STUD EARRINGS W/ 1 STICK DEFORM|Jewelry|2700||"12/11/2023 1:54:20 PM"|1124553
|11EE811FED36931797D338F3AB02EE5C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5400|"ONE PC(S) BCG PENDANT"|Jewelry|5400||"12/11/2023 1:54:22 PM"|3988102
|11EE811FEDD52DD3936DE0D55E055B04|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||23100|"ONE PC(S) YG ROPE NECKLACE~ONE PC(S) YG PENDANT"|Jewelry|23050||"12/11/2023 1:54:23 PM"|26061291
|11EE811FEE82F2BFBF32408D5C62CC7C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG LINK NECKLACE W/ PENDANT & BUHOL"|Jewelry|5700||"12/11/2023 1:54:24 PM"|
|11EE811FEF381A64A45A6C4B90F3C393|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4800|"ONE PC(S) YG LINK NECKLACE W/ PUFFHEART PENDANT"|Jewelry|4800||"12/11/2023 1:54:25 PM"|19878812
|11EE811FEFEDFF6FAF3F6C2408623F36|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6000|"ONE PC(S) YG LADIES' RING"|Jewelry|6000||"12/11/2023 1:55:21 PM"|1781972
|11EE811FF1EA2155956100090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4300|"ONE PC(S) YG LADIES' RING W/ PURPLE STONE"|Jewelry|10100||"12/11/2023 1:54:30 PM"|3565257
|11EE811FF70DB6A6A6F6708BCDA5F3F9|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3600|"ONE PC(S) YG VALENTINO NECKLACE"|Jewelry|3600||"12/11/2023 1:55:13 PM"|8481922
|11EE811FF84E1A19995A00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5500|"ONE PC(S) YG BAND RING"|Jewelry|5550||"12/11/2023 1:55:34 PM"|1421734
|11EE811FFA53F647873600090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||11700|"ONE PC(S) YG DOUBLE LINK NECKLACE"|Jewelry|11700||"12/11/2023 1:54:44 PM"|2287170
|11EE811FFAB017989857FCAA14AF1FE1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3700|"ONE PC(S) WG LADIES' RING"|Jewelry|3450||"12/11/2023 1:54:44 PM"|620210
|11EE811FFF7F1A9D9D5A00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4200|"ONE PC(S) YG LADIES' RING W/ DEFORMITY"|Jewelry|4600||"12/11/2023 1:55:20 PM"|3565257
|11EE812000814A8E8E8A88A4C2740AA3|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4500|ONE PAIR YG STUD EARRINGS|Jewelry|4050||"12/11/2023 1:56:05 PM"|322949
|11EE8120008BD72FAF1788A4C2A60046|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2100|"ONE PC(S) YG NECKLACE W/ PENDANT"|Jewelry|2100||"12/11/2023 1:54:54 PM"|24281794
|11EE812002873634B47688A4C2741DC4|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2500|"ONE PC(S) YG ROPE NECKLACE W/ PENDANT (SINGLE CHAIN & SULDA)"|Jewelry|2700||"12/11/2023 1:56:14 PM"|23790841
|11EE8120030593A4A4D300090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1600|ONE PAIR YG DOLPHINE STUD EARRINGS|Jewelry|2100||"12/11/2023 1:54:59 PM"|1777637
|11EE8120040000C686400A0027000007|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||9400|"ONE PC(S) YG LADIES' RING"|Jewelry|11400||"12/11/2023 1:57:54 PM"|
|11EE812005493F2CAC7F1831BF6FCE2C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||11000|"ONE PC(S) YG FLOWER W/ R STONES PENDANT"|Jewelry|21300||"12/11/2023 1:55:02 PM"|
|11EE8120057177C181B700090FAA0001|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2900|"ONE PC(S) YG WITH YUPI AND DEFORMED RING"|Jewelry|2950||"12/11/2023 1:55:02 PM"|25320110
|11EE812005E2A91A9AE988A4C2B5FBD1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3600|"ONE PC(S) YG BAND RING"|Jewelry|4200||"12/11/2023 1:55:32 PM"|18084052
|11EE8120060FE94888290C9D92C616BC|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||20000|"ONE PC(S) YG TWIST NECKLACE"|Jewelry|18450||"12/11/2023 1:56:08 PM"|5022843
